op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
1,scan,122918,50,5000,432323,2,10
2,scan,425898,50,5000,337164,2,0
3,scan,4,50,5000,8055,0,2
4,scan,42,50,5000,4749,0,0
5,scan,813,50,5000,173737,1,0
6,scan,48709,50,5000,329840,2,0
7,scan,1075,50,5000,7274,0,1
8,scan,3,50,5000,4027,0,0
9,scan,208,50,5000,122651,1,0
10,scan,179,50,5000,4920,0,0
11,scan,7970,50,5000,169048,1,0
12,scan,682,50,5000,5460,0,0
13,scan,622,50,5000,5530,0,0
14,scan,228482,50,5000,347423,2,1
15,scan,74628,50,5000,342985,2,0
16,scan,2463,50,5000,172334,1,0
17,scan,1,50,5000,4018,0,0
18,scan,3799,50,5000,166954,1,0
19,scan,18632,50,5000,174618,1,0
20,scan,6,50,5000,4038,0,0
21,scan,262920,50,5000,336723,2,0
22,scan,1244,50,5000,153218,1,0
23,scan,718,50,5000,4438,0,0
24,scan,27,50,5000,4088,0,0
25,scan,400,50,5000,5811,0,0
26,scan,75,50,5000,4248,0,0
27,scan,718,50,5000,3947,0,0
28,scan,53344,50,5000,337715,2,0
29,scan,123423,50,5000,156103,1,0
30,scan,319310,50,5000,333186,2,0
31,scan,17800,50,5000,178926,1,0
32,scan,7,50,5000,3997,0,0
33,scan,1131,50,5000,5320,0,0
34,scan,16431,50,5000,174247,1,0
35,scan,714,50,5000,4038,0,0
36,scan,391,50,5000,4769,0,0
37,scan,711,50,5000,4038,0,0
38,scan,1,50,5000,3937,0,0
39,scan,4,50,5000,3907,0,0
40,scan,2,50,5000,3907,0,0
41,scan,155365,50,5000,348886,2,0
42,scan,52,50,5000,4237,0,0
43,scan,29167,50,5000,314802,2,1
44,scan,33,50,5000,4007,0,0
45,scan,22694,50,5000,174949,1,0
46,scan,42,50,5000,3977,0,0
47,scan,40992,50,5000,167094,1,0
48,scan,504,50,5000,5019,0,0
49,scan,72037,50,5000,341873,2,0
50,scan,5471,50,5000,165341,1,0
51,scan,17170,50,5000,169799,1,0
52,scan,29284,50,5000,6001,0,0
53,scan,110,50,5000,4568,0,0
54,scan,114768,50,5000,167325,1,0
55,scan,264828,50,5000,171842,1,0
56,scan,24,50,5000,4078,0,0
57,scan,1584,50,5000,6161,0,1
58,scan,25,50,5000,4098,0,0
59,scan,72638,50,5000,166302,1,1
60,scan,91784,50,5000,340830,2,1
61,scan,3141,50,5000,170270,1,0
62,scan,24677,50,5000,181712,1,0
63,scan,184,50,5000,22482,0,0
64,scan,3980,50,5000,23534,0,1
65,scan,6,50,5000,4779,0,0
66,scan,88316,50,5000,197261,1,0
67,scan,44,50,5000,4309,0,0
68,scan,6052,50,5000,165471,1,0
69,scan,12,50,5000,4038,0,0
70,scan,329,50,5000,5139,0,0
71,scan,1,50,5000,3968,0,0
72,scan,278,50,5000,4519,0,0
73,scan,116,50,5000,4248,0,0
74,scan,2022,50,5000,153970,1,0
75,scan,9,50,5000,3957,0,0
76,scan,318,50,5000,3977,0,0
77,scan,422367,50,5000,174398,1,1
78,scan,68,50,5000,4037,0,0
79,scan,4,50,5000,4018,0,0
80,scan,26445,50,5000,169289,1,0
81,scan,4,50,5000,3928,0,0
82,scan,509227,50,5000,325271,2,0
83,scan,5709,50,5000,6291,0,1
84,scan,42549,50,5000,165291,1,0
85,scan,7,50,5000,3977,0,0
86,scan,77511,50,5000,166723,1,0
87,scan,3885,50,5000,5110,0,0
88,scan,8196,50,5000,5260,0,0
89,scan,570,50,5000,5480,0,0
90,scan,6305,50,5000,5220,0,0
91,scan,916,50,5000,6442,0,0
92,scan,145328,50,5000,341642,2,0
93,scan,14525,50,5000,172043,1,0
94,scan,11,50,5000,3997,0,0
95,scan,5,50,5000,3998,0,0
96,scan,1,50,5000,3908,0,0
97,scan,150553,50,5000,6242,0,0
98,scan,1,50,5000,3917,0,0
99,scan,244,50,5000,4138,0,0
100,scan,68253,50,5000,165701,1,0
101,scan,9,50,5000,3957,0,0
102,scan,224,50,5000,4008,0,0
103,scan,10475,50,5000,181681,1,0
104,scan,10,50,5000,3957,0,0
105,scan,22,50,5000,4028,0,0
106,scan,26469,50,5000,4639,0,0
107,scan,4,50,5000,3877,0,0
108,scan,15,50,5000,3947,0,0
109,scan,157894,50,5000,336332,2,0
110,scan,36014,50,5000,169980,1,0
111,scan,546799,50,5000,360638,2,0
112,scan,2695,50,5000,6412,0,1
113,scan,4,50,5000,3927,0,0
114,scan,5,50,5000,3887,0,0
115,scan,37547,50,5000,172174,1,0
116,scan,73,50,5000,4068,0,0
117,scan,1,50,5000,3907,0,0
118,scan,46508,50,5000,175390,1,0
119,scan,17352,50,5000,7614,0,1
120,scan,1569,50,5000,5129,0,0
121,scan,279,50,5000,3998,0,0
122,scan,10611,50,5000,15139,0,2
123,scan,20060,50,5000,197190,1,0
124,scan,24269,50,5000,6272,0,1
125,scan,437,50,5000,4638,0,0
126,scan,373,50,5000,4098,0,0
127,scan,1,50,5000,3888,0,0
128,scan,1,50,5000,3877,0,0
129,scan,55643,50,5000,143790,1,0
130,scan,3997,50,5000,4678,0,0
131,scan,2050,50,5000,4819,0,0
132,scan,115,50,5000,4078,0,0
133,scan,3,50,5000,3957,0,0
134,scan,13,50,5000,3887,0,0
135,scan,1,50,5000,3877,0,0
136,scan,42896,50,5000,6693,0,1
137,scan,20,50,5000,3957,0,0
138,scan,119429,50,5000,176952,1,0
139,scan,111263,50,5000,167785,1,0
140,scan,4,50,5000,4168,0,0
141,scan,30076,50,5000,160882,1,0
142,scan,111020,50,5000,6232,0,0
143,scan,78604,50,5000,175820,1,0
144,scan,186,50,5000,4228,0,0
145,scan,17,50,5000,4018,0,0
146,scan,7,50,5000,3907,0,0
147,scan,8,50,5000,3877,0,0
148,scan,466290,50,5000,337534,2,0
149,scan,2316,50,5000,6052,0,0
150,scan,42394,50,5000,6352,0,0
151,scan,483,50,5000,4458,0,0
152,scan,1,50,5000,3898,0,0
153,scan,2,50,5000,3918,0,0
154,scan,43653,50,5000,163167,1,0
155,scan,27487,50,5000,182864,1,0
156,scan,5886,50,5000,5551,0,0
157,scan,40214,50,5000,167514,1,0
158,scan,10,50,5000,3968,0,0
159,scan,5,50,5000,3898,0,0
160,scan,4237,50,5000,6954,0,1
161,scan,21692,50,5000,184948,1,0
162,scan,1,50,5000,3947,0,0
163,scan,31,50,5000,4007,0,0
164,scan,80095,50,5000,166854,1,0
165,scan,252519,50,5000,337344,2,0
166,scan,1,50,5000,4007,0,0
167,scan,30451,50,5000,167344,1,0
168,scan,3,50,5000,4008,0,0
169,scan,18,50,5000,3998,0,0
170,scan,1425,50,5000,6482,0,1
171,scan,5,50,5000,3877,0,0
172,scan,2141,50,5000,5460,0,0
173,scan,67,50,5000,3947,0,0
174,scan,92,50,5000,4018,0,0
175,scan,562831,50,5000,349177,2,0
176,scan,14768,50,5000,6372,0,1
177,scan,2,50,5000,3968,0,0
178,scan,8446,50,5000,145494,1,0
179,scan,1023,50,5000,6913,0,1
180,scan,1,50,5000,3958,0,0
181,scan,65,50,5000,3977,0,0
182,scan,2116,50,5000,5089,0,0
183,scan,978,50,5000,4569,0,0
184,scan,276,50,5000,4047,0,0
185,scan,2,50,5000,3927,0,0
186,scan,3945,50,5000,5561,0,0
187,scan,2,50,5000,3918,0,0
188,scan,40,50,5000,3908,0,0
189,scan,11852,50,5000,167755,1,0
190,scan,210977,50,5000,337985,2,0
191,scan,6293,50,5000,5199,0,0
192,scan,31,50,5000,4058,0,0
193,scan,1,50,5000,3917,0,0
194,scan,3,50,5000,3877,0,0
195,scan,385,50,5000,4067,0,0
196,scan,1,50,5000,3938,0,0
197,scan,2,50,5000,3947,0,0
198,scan,9,50,5000,3877,0,0
199,scan,350,50,5000,4047,0,0
200,scan,22,50,5000,3998,0,0
201,scan,63,50,5000,3938,0,0
202,scan,8,50,5000,3938,0,0
203,scan,141923,50,5000,171231,1,0
204,scan,3,50,5000,4118,0,0
205,scan,257062,50,5000,167996,1,0
206,scan,39584,50,5000,171262,1,0
207,scan,3030,50,5000,5991,0,0
208,scan,428185,50,5000,170781,1,0
209,scan,38,50,5000,4118,0,0
210,scan,475,50,5000,4188,0,0
211,scan,13129,50,5000,172144,1,0
212,scan,16107,50,5000,6893,0,1
213,scan,36420,50,5000,162916,1,0
214,scan,70041,50,5000,168938,1,1
215,scan,15401,50,5000,176712,1,0
216,scan,7510,50,5000,149341,1,0
217,scan,17,50,5000,4068,0,0
218,scan,2,50,5000,3938,0,0
219,scan,2,50,5000,3877,0,0
220,scan,21052,50,5000,169658,1,1
221,scan,120610,50,5000,172384,1,0
222,scan,23491,50,5000,181531,1,0
223,scan,2928,50,5000,5510,0,0
224,scan,1,50,5000,3958,0,0
225,scan,176876,50,5000,340631,2,0
226,scan,7,50,5000,4018,0,0
227,scan,7,50,5000,3907,0,0
228,scan,39390,50,5000,5711,0,0
229,scan,8806,50,5000,139052,1,0
230,scan,14103,50,5000,156494,1,0
231,scan,2,50,5000,4047,0,0
232,scan,9,50,5000,3937,0,0
233,scan,285169,50,5000,340139,2,1
234,scan,76765,50,5000,178015,1,0
235,scan,1,50,5000,4027,0,0
236,scan,449353,50,5000,187212,1,1
237,scan,70629,50,5000,179587,1,0
238,scan,2601,50,5000,7164,0,1
239,scan,939,50,5000,4829,0,0
240,scan,11069,50,5000,6072,0,1
241,scan,3,50,5000,3948,0,0
242,scan,4996,50,5000,134723,1,0
243,scan,8559,50,5000,5480,0,0
244,scan,126299,50,5000,169188,1,0
245,scan,5,50,5000,3968,0,0
246,scan,1,50,5000,3877,0,0
247,scan,7,50,5000,3867,0,0
248,scan,301977,50,5000,336252,2,0
249,scan,3,50,5000,4008,0,0
250,scan,9,50,5000,3947,0,0
251,scan,262,50,5000,4168,0,0
252,scan,4,50,5000,3918,0,0
253,scan,2,50,5000,3887,0,0
254,scan,2,50,5000,3947,0,0
255,scan,3616,50,5000,8005,0,1
256,scan,281,50,5000,3937,0,0
257,scan,245,50,5000,4007,0,0
258,scan,7077,50,5000,173196,1,1
259,scan,78760,50,5000,6312,0,0
260,scan,13,50,5000,3927,0,0
261,scan,604,50,5000,4759,0,0
262,scan,6,50,5000,3917,0,0
263,scan,359,50,5000,4018,0,0
264,scan,85,50,5000,4018,0,0
