op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
408,scan,197169,50,5000,160872,1,0
409,scan,1,50,5000,4188,0,0
410,scan,256,50,5000,4167,0,0
411,scan,9559,50,5000,180900,1,0
412,scan,178,50,5000,4288,0,0
413,scan,275,50,5000,4288,0,0
414,scan,6,50,5000,4087,0,0
415,scan,17956,50,5000,6603,0,1
416,scan,24,50,5000,4218,0,0
417,scan,35,50,5000,4148,0,0
418,scan,17300,50,5000,5881,0,0
419,scan,2,50,5000,4077,0,0
420,scan,7489,50,5000,4759,0,0
421,scan,9,50,5000,4178,0,0
422,scan,2,50,5000,4107,0,0
423,scan,153,50,5000,4248,0,0
424,scan,13,50,5000,4108,0,0
425,scan,159,50,5000,4148,0,0
426,scan,218,50,5000,4138,0,0
427,scan,337612,50,5000,168857,1,0
428,scan,9943,50,5000,6011,0,0
429,scan,423023,50,5000,349457,2,0
430,scan,186354,50,5000,6742,0,1
431,scan,1,50,5000,4158,0,0
432,scan,69,50,5000,4097,0,0
433,scan,2435,50,5000,4940,0,0
434,scan,16,50,5000,4188,0,0
435,scan,12,50,5000,4118,0,0
436,scan,146606,50,5000,179998,1,0
437,scan,12,50,5000,4188,0,0
438,scan,113465,50,5000,349006,2,0
439,scan,1,50,5000,4178,0,0
440,scan,3055,50,5000,4308,0,0
441,scan,138,50,5000,4288,0,0
442,scan,75,50,5000,4107,0,0
443,scan,314,50,5000,4168,0,0
444,scan,556,50,5000,4238,0,0
445,scan,579,50,5000,4248,0,0
446,scan,33,50,5000,4087,0,0
447,scan,248756,50,5000,170410,1,0
448,scan,187398,50,5000,185218,1,1
449,scan,2508,50,5000,5450,0,0
450,scan,1,50,5000,4158,0,0
451,scan,14971,50,5000,5921,0,0
452,scan,2,50,5000,4098,0,0
453,scan,17003,50,5000,6152,0,0
454,scan,293703,50,5000,7073,0,1
455,scan,8262,50,5000,5510,0,0
456,scan,11,50,5000,4098,0,0
457,scan,192210,50,5000,5991,0,1
458,scan,419,50,5000,4217,0,0
459,scan,67,50,5000,4208,0,0
460,scan,2153,50,5000,4448,0,0
461,scan,434,50,5000,4147,0,0
462,scan,1914,50,5000,4238,0,0
463,scan,1503,50,5000,4258,0,0
464,scan,2,50,5000,4108,0,0
465,scan,663,50,5000,4148,0,0
466,scan,13,50,5000,4098,0,0
467,scan,1963,50,5000,4258,0,0
468,scan,290,50,5000,4138,0,0
469,scan,54,50,5000,4228,0,0
470,scan,30,50,5000,4177,0,0
471,scan,107137,50,5000,179668,1,0
472,scan,148308,50,5000,187452,1,0
473,scan,1,50,5000,4188,0,0
474,scan,559,50,5000,4187,0,0
475,scan,14516,50,5000,6332,0,1
476,scan,3051,50,5000,4188,0,0
477,scan,25021,50,5000,5310,0,0
478,scan,66300,50,5000,170441,1,0
479,scan,61659,50,5000,168967,1,0
480,scan,70,50,5000,4178,0,0
481,scan,4,50,5000,4138,0,0
482,scan,108,50,5000,4218,0,0
483,scan,103290,50,5000,148539,1,0
484,scan,16870,50,5000,4358,0,0
485,scan,17,50,5000,4248,0,0
486,scan,255,50,5000,4168,0,0
487,scan,233,50,5000,4238,0,0
488,scan,78,50,5000,4148,0,0
489,scan,244,50,5000,4208,0,0
490,scan,119874,50,5000,180479,1,0
491,scan,4923,50,5000,5190,0,0
492,scan,32405,50,5000,6473,0,1
493,scan,92325,50,5000,183616,1,0
494,scan,1,50,5000,4148,0,0
495,scan,445966,50,5000,5651,0,0
496,scan,735,50,5000,4258,0,0
497,scan,67464,50,5000,6482,0,1
498,scan,4376,50,5000,6162,0,1
499,scan,223969,50,5000,173686,1,0
500,scan,1,50,5000,4168,0,0
501,scan,525788,50,5000,331984,2,0
502,scan,131,50,5000,4299,0,0
503,scan,9549,50,5000,4519,0,0
504,scan,17353,50,5000,10900,0,1
505,scan,2065,50,5000,5881,0,0
506,scan,7,50,5000,4158,0,0
507,scan,374478,50,5000,339658,2,0
508,scan,149570,50,5000,182593,1,0
509,scan,2,50,5000,4198,0,0
510,scan,875,50,5000,4268,0,0
511,scan,53007,50,5000,4369,0,0
512,scan,1248,50,5000,5551,0,0
513,scan,225479,50,5000,173456,1,0
514,scan,8918,50,5000,8325,0,1
515,scan,115,50,5000,4278,0,0
516,scan,16122,50,5000,5560,0,0
517,scan,4703,50,5000,4308,0,0
518,scan,28691,50,5000,6993,0,1
519,scan,465,50,5000,4298,0,0
520,scan,13,50,5000,4088,0,0
521,scan,408,50,5000,4288,0,0
522,scan,1414,50,5000,4348,0,0
523,scan,300292,50,5000,181491,1,0
524,scan,19773,50,5000,156544,1,0
525,scan,902,50,5000,4298,0,0
526,scan,36,50,5000,4188,0,0
527,scan,55522,50,5000,142768,1,1
528,scan,1,50,5000,4188,0,0
529,scan,69220,50,5000,180679,1,0
530,scan,266,50,5000,4318,0,0
531,scan,6,50,5000,4198,0,0
532,scan,250,50,5000,4197,0,0
533,scan,5,50,5000,4158,0,0
534,scan,35112,50,5000,6893,0,1
535,scan,37871,50,5000,186210,1,0
536,scan,104,50,5000,4289,0,0
537,scan,4,50,5000,4158,0,0
538,scan,48,50,5000,4208,0,0
539,scan,53,50,5000,4208,0,0
540,scan,14,50,5000,4208,0,0
541,scan,3,50,5000,4128,0,0
542,scan,94,50,5000,4148,0,0
543,scan,1,50,5000,4128,0,0
544,scan,280148,50,5000,351761,2,1
545,scan,11,50,5000,4258,0,0
546,scan,14,50,5000,4178,0,0
547,scan,1508,50,5000,4359,0,0
548,scan,5,50,5000,4098,0,0
549,scan,3554,50,5000,6602,0,1
550,scan,233181,50,5000,175971,1,0
551,scan,142377,50,5000,14878,0,1
552,scan,170149,50,5000,178044,1,0
553,scan,2552,50,5000,4509,0,0
554,scan,4,50,5000,4168,0,0
555,scan,32867,50,5000,5650,0,0
556,scan,63757,50,5000,175590,1,0
557,scan,305923,50,5000,6622,0,1
558,scan,1,50,5000,4098,0,0
559,scan,5710,50,5000,5800,0,0
560,scan,12,50,5000,4138,0,0
561,scan,63,50,5000,4148,0,0
562,scan,141,50,5000,4258,0,0
563,scan,1,50,5000,4068,0,0
564,scan,11572,50,5000,5450,0,0
565,scan,138966,50,5000,6833,0,1
566,scan,636,50,5000,4228,0,0
567,scan,59,50,5000,4228,0,0
568,scan,560,50,5000,4158,0,0
569,scan,3266,50,5000,4228,0,0
570,scan,2,50,5000,4058,0,0
571,scan,3167,50,5000,4188,0,0
572,scan,21,50,5000,4197,0,0
573,scan,67,50,5000,4168,0,0
574,scan,5,50,5000,4098,0,0
575,scan,1,50,5000,4148,0,0
576,scan,12299,50,5000,6592,0,1
577,scan,1,50,5000,4178,0,0
578,scan,15763,50,5000,5741,0,0
579,scan,6284,50,5000,5701,0,0
580,scan,75,50,5000,4128,0,0
581,scan,15210,50,5000,4739,0,0
582,scan,263039,50,5000,347012,2,0
583,scan,69,50,5000,4328,0,0
584,scan,1131,50,5000,4499,0,0
585,scan,7,50,5000,4148,0,0
586,scan,182,50,5000,4258,0,0
587,scan,480988,50,5000,341822,2,0
588,scan,26388,50,5000,5611,0,0
589,scan,61698,50,5000,4749,0,0
590,scan,72,50,5000,4158,0,0
591,scan,43749,50,5000,168517,1,0
592,scan,84888,50,5000,185229,1,1
593,scan,81633,50,5000,146796,1,1
594,scan,3845,50,5000,4639,0,0
595,scan,9746,50,5000,5710,0,0
596,scan,5,50,5000,4128,0,0
597,scan,845,50,5000,4328,0,0
598,scan,25,50,5000,4198,0,0
599,scan,3,50,5000,4148,0,0
600,scan,4,50,5000,4108,0,0
601,scan,16,50,5000,4197,0,0
602,scan,78,50,5000,4238,0,0
603,scan,119412,50,5000,167775,1,0
604,scan,4724,50,5000,4248,0,0
605,scan,9,50,5000,4188,0,0
606,scan,107,50,5000,4208,0,0
607,scan,402,50,5000,4268,0,0
608,scan,1008,50,5000,4278,0,0
609,scan,8,50,5000,4108,0,0
610,scan,14018,50,5000,4308,0,0
611,scan,167,50,5000,4207,0,0
612,scan,469893,50,5000,358224,2,0
613,scan,1,50,5000,4188,0,0
614,scan,6,50,5000,4158,0,0
615,scan,2,50,5000,4148,0,0
616,scan,3,50,5000,4128,0,0
617,scan,1337,50,5000,4208,0,0
618,scan,1646,50,5000,4218,0,0
619,scan,3787,50,5000,5200,0,0
620,scan,354837,50,5000,180509,1,0
621,scan,2,50,5000,4769,0,0
622,scan,271115,50,5000,349768,2,0
623,scan,1,50,5000,4147,0,0
624,scan,1,50,5000,4168,0,0
625,scan,167115,50,5000,180930,1,0
626,scan,6,50,5000,4178,0,0
627,scan,2940,50,5000,4419,0,0
628,scan,111922,50,5000,174137,1,0
629,scan,14,50,5000,4238,0,0
630,scan,7,50,5000,4128,0,0
631,scan,451,50,5000,4329,0,0
632,scan,2,50,5000,4148,0,0
633,scan,8,50,5000,4138,0,0
634,scan,9546,50,5000,4889,0,0
635,scan,70200,50,5000,6111,0,1
636,scan,2051,50,5000,4609,0,0
637,scan,2,50,5000,4178,0,0
638,scan,2827,50,5000,4168,0,0
639,scan,16,50,5000,4147,0,0
640,scan,144725,50,5000,202902,1,0
641,scan,5,50,5000,4228,0,0
642,scan,133288,50,5000,181812,1,0
643,scan,95,50,5000,4248,0,0
644,scan,249190,50,5000,5650,0,0
645,scan,1,50,5000,4178,0,0
646,scan,23578,50,5000,177133,1,1
647,scan,7861,50,5000,117702,1,1
648,scan,4883,50,5000,5140,0,0
649,scan,4042,50,5000,4388,0,0
650,scan,1847,50,5000,4599,0,0
651,scan,1,50,5000,4138,0,0
652,scan,3,50,5000,4118,0,0
653,scan,22,50,5000,4248,0,0
654,scan,11701,50,5000,6322,0,1
655,scan,3,50,5000,4108,0,0
656,scan,26087,50,5000,6892,0,1
657,scan,10,50,5000,4108,0,0
658,scan,227,50,5000,4248,0,0
659,scan,298,50,5000,4268,0,0
660,scan,3934,50,5000,4549,0,0
661,scan,14,50,5000,4188,0,0
662,scan,30821,50,5000,179207,1,0
663,scan,59,50,5000,4278,0,0
664,scan,216,50,5000,4208,0,0
665,scan,6086,50,5000,4738,0,0
666,scan,20,50,5000,4278,0,0
667,scan,422887,50,5000,7374,0,1
668,scan,12,50,5000,4148,0,0
669,scan,20368,50,5000,5911,0,0
670,scan,230973,50,5000,178545,1,0
671,scan,35,50,5000,4328,0,0
672,scan,1341,50,5000,4238,0,0
673,scan,21371,50,5000,4979,0,0
674,scan,35463,50,5000,168387,1,1
675,scan,1138,50,5000,4618,0,0
676,scan,160,50,5000,4228,0,0
677,scan,554,50,5000,4288,0,0
678,scan,37237,50,5000,119625,1,1
679,scan,55593,50,5000,6232,0,0
680,scan,4,50,5000,4118,0,0
681,scan,53,50,5000,4208,0,0
682,scan,4,50,5000,4118,0,0
683,scan,1453,50,5000,4318,0,0
684,scan,777,50,5000,4258,0,0
685,scan,218330,50,5000,171884,1,1
686,scan,64229,50,5000,147227,1,0
687,scan,206,50,5000,4478,0,0
688,scan,9,50,5000,4158,0,0
689,scan,743,50,5000,4298,0,0
690,scan,650,50,5000,4248,0,0
691,scan,27470,50,5000,6191,0,0
692,scan,2033,50,5000,5080,0,0
693,scan,5,50,5000,4148,0,0
694,scan,16,50,5000,4178,0,0
695,scan,180,50,5000,4238,0,0
696,scan,26,50,5000,4168,0,0
697,scan,430,50,5000,4268,0,0
698,scan,17596,50,5000,7003,0,1
699,scan,519,50,5000,4348,0,0
700,scan,49354,50,5000,7193,0,1
701,scan,181806,50,5000,176342,1,0
702,scan,42198,50,5000,163998,1,0
703,scan,2924,50,5000,4338,0,0
704,scan,1,50,5000,4147,0,0
705,scan,178239,50,5000,7074,0,1
706,scan,4951,50,5000,4378,0,0
707,scan,39114,50,5000,6181,0,0
708,scan,547197,50,5000,348475,2,0
709,scan,24,50,5000,4298,0,0
710,scan,50,50,5000,4238,0,0
711,scan,121293,50,5000,176872,1,0
712,scan,12094,50,5000,73408,1,0
713,scan,17,50,5000,4248,0,0
714,scan,79,50,5000,4228,0,0
715,scan,8472,50,5000,5631,0,0
716,scan,2,50,5000,4077,0,0
717,scan,12069,50,5000,5441,0,0
718,scan,1,50,5000,4087,0,0
719,scan,7,50,5000,4088,0,0
720,scan,6,50,5000,4077,0,0
721,scan,60,50,5000,4168,0,0
722,scan,45,50,5000,4168,0,0
723,scan,104,50,5000,4168,0,0
724,scan,8253,50,5000,4829,0,0
725,scan,45,50,5000,4208,0,0
726,scan,158,50,5000,4188,0,0
727,scan,72491,50,5000,174629,1,0
728,scan,138,50,5000,4268,0,0
729,scan,6,50,5000,4128,0,0
730,scan,14,50,5000,4168,0,0
731,scan,7281,50,5000,6002,0,0
732,scan,2,50,5000,4148,0,0
733,scan,27406,50,5000,4639,0,0
734,scan,1,50,5000,4067,0,0
735,scan,386,50,5000,4308,0,0
736,scan,43509,50,5000,6933,0,1
737,scan,20,50,5000,4198,0,0
738,scan,52,50,5000,4178,0,0
739,scan,80,50,5000,4208,0,0
740,scan,30699,50,5000,5901,0,0
741,scan,62309,50,5000,174127,1,0
742,scan,6753,50,5000,4839,0,0
743,scan,69,50,5000,4218,0,0
744,scan,4,50,5000,4128,0,0
745,scan,3075,50,5000,4268,0,0
746,scan,147265,50,5000,172825,1,0
747,scan,26265,50,5000,4358,0,0
748,scan,1255,50,5000,4378,0,0
749,scan,65753,50,5000,168106,1,0
750,scan,51716,50,5000,175399,1,0
751,scan,48021,50,5000,176312,1,0
752,scan,8,50,5000,4167,0,0
753,scan,1,50,5000,4118,0,0
754,scan,34067,50,5000,5069,0,0
755,scan,240610,50,5000,174288,1,0
756,scan,114,50,5000,4278,0,0
757,scan,15,50,5000,4258,0,0
758,scan,3869,50,5000,4539,0,0
759,scan,97,50,5000,4187,0,0
760,scan,216154,50,5000,7574,0,1
761,scan,1,50,5000,4158,0,0
762,scan,68356,50,5000,176902,1,0
763,scan,61959,50,5000,6142,0,0
764,scan,592,50,5000,4298,0,0
765,scan,30,50,5000,4228,0,0
766,scan,257701,50,5000,145804,1,0
767,scan,1949,50,5000,4539,0,0
768,scan,3934,50,5000,4248,0,0
769,scan,3,50,5000,4138,0,0
770,scan,615,50,5000,4258,0,0
771,scan,976,50,5000,4368,0,0
772,scan,23,50,5000,4198,0,0
773,scan,1077,50,5000,4298,0,0
774,scan,22,50,5000,4198,0,0
775,scan,136586,50,5000,176452,1,0
776,scan,25427,50,5000,5300,0,0
777,scan,461,50,5000,4348,0,0
778,scan,17853,50,5000,5431,0,0
779,scan,5,50,5000,4208,0,0
780,scan,280037,50,5000,5611,0,0
781,scan,14186,50,5000,9107,0,1
782,scan,908,50,5000,4218,0,0
783,scan,1,50,5000,4118,0,0
784,scan,1443,50,5000,4338,0,0
785,scan,3,50,5000,4108,0,0
786,scan,130360,50,5000,178335,1,0
787,scan,46348,50,5000,165591,1,1
788,scan,1,50,5000,4328,0,0
789,scan,64907,50,5000,168427,1,0
790,scan,1,50,5000,4328,0,0
791,scan,140757,50,5000,6393,0,1
792,scan,19,50,5000,4258,0,0
793,scan,201689,50,5000,5551,0,0
794,scan,126432,50,5000,4489,0,0
795,scan,36254,50,5000,18034,0,2
796,scan,6,50,5000,4148,0,0
797,scan,353369,50,5000,5851,0,1
798,scan,95,50,5000,4248,0,0
799,scan,803,50,5000,4378,0,0
800,scan,77232,50,5000,185168,1,0
801,scan,36,50,5000,4238,0,0
802,scan,4910,50,5000,4278,0,0
803,scan,76,50,5000,4188,0,0
804,scan,29,50,5000,4178,0,0
805,scan,278,50,5000,4308,0,0
806,scan,1877,50,5000,4298,0,0
807,scan,366680,50,5000,6933,0,1
808,scan,1,50,5000,4108,0,0
809,scan,98509,50,5000,186270,1,0
810,scan,962,50,5000,4288,0,0
811,scan,249298,50,5000,5099,0,0
812,scan,241473,50,5000,171613,1,0
813,scan,2,50,5000,4389,0,0
814,scan,230,50,5000,4228,0,0
815,scan,4515,50,5000,5741,0,0
816,scan,1,50,5000,4087,0,0
817,scan,12973,50,5000,4429,0,0
818,scan,8284,50,5000,4198,0,0
819,scan,667,50,5000,4288,0,0
820,scan,8495,50,5000,4579,0,0
821,scan,265,50,5000,4228,0,0
822,scan,8,50,5000,4078,0,0
823,scan,8542,50,5000,4879,0,0
824,scan,282208,50,5000,6091,0,1
825,scan,54885,50,5000,6703,0,1
826,scan,3,50,5000,4068,0,0
827,scan,1099,50,5000,4258,0,0
828,scan,102577,50,5000,155041,1,0
829,scan,18262,50,5000,6262,0,0
830,scan,159522,50,5000,181121,1,0
831,scan,514,50,5000,4548,0,0
832,scan,81934,50,5000,6402,0,0
833,scan,151,50,5000,4278,0,0
834,scan,1,50,5000,4118,0,0
835,scan,8,50,5000,4118,0,0
836,scan,6504,50,5000,6222,0,1
837,scan,34002,50,5000,5531,0,0
838,scan,274,50,5000,4208,0,0
839,scan,1,50,5000,4108,0,0
840,scan,43,50,5000,4148,0,0
841,scan,345315,50,5000,167895,1,0
842,scan,19581,50,5000,5490,0,0
843,scan,44,50,5000,4178,0,0
844,scan,1270,50,5000,4228,0,0
845,scan,10819,50,5000,6181,0,1
846,scan,11053,50,5000,5981,0,0
847,scan,119652,50,5000,6622,0,0
848,scan,6658,50,5000,5430,0,0
849,scan,1892,50,5000,4278,0,0
850,scan,2439,50,5000,4248,0,0
851,scan,18596,50,5000,5481,0,0
852,scan,3645,50,5000,5441,0,0
853,scan,284,50,5000,4158,0,0
854,scan,3,50,5000,4168,0,0
855,scan,5836,50,5000,5330,0,0
856,scan,9309,50,5000,5922,0,1
857,scan,363,50,5000,4339,0,0
858,scan,118592,50,5000,176362,1,1
859,scan,231842,50,5000,169198,1,0
860,scan,4,50,5000,4218,0,0
861,scan,12888,50,5000,5521,0,0
862,scan,1,50,5000,4127,0,0
863,scan,1,50,5000,4108,0,0
864,scan,8,50,5000,4097,0,0
865,scan,671,50,5000,4779,0,0
866,scan,44514,50,5000,5110,0,0
867,scan,57917,50,5000,243709,1,0
868,scan,794,50,5000,71535,0,0
869,scan,1,50,5000,13015,0,0
870,scan,190819,50,5000,15509,0,1
871,scan,537898,50,5000,389613,2,0
872,scan,13,50,5000,8797,0,0
873,scan,19,50,5000,5280,0,0
874,scan,236,50,5000,5912,0,0
875,scan,3347,50,5000,5691,0,0
876,scan,27427,50,5000,6011,0,0
877,scan,611,50,5000,5651,0,0
878,scan,33,50,5000,4047,0,0
879,scan,24798,50,5000,6402,0,0
880,scan,8406,50,5000,5621,0,0
881,scan,1,50,5000,4018,0,0
882,scan,74826,50,5000,180429,1,1
883,scan,16,50,5000,4268,0,0
884,scan,2593,50,5000,5471,0,0
885,scan,96,50,5000,5250,0,0
886,scan,1604,50,5000,5010,0,0
887,scan,2568,50,5000,4709,0,0
888,scan,16159,50,5000,5140,0,0
889,scan,213710,50,5000,174948,1,0
890,scan,6650,50,5000,5751,0,0
891,scan,1,50,5000,3957,0,0
892,scan,528,50,5000,4979,0,0
893,scan,445208,50,5000,177183,1,0
894,scan,1001,50,5000,5100,0,0
895,scan,923,50,5000,4939,0,0
896,scan,78954,50,5000,5780,0,0
897,scan,1,50,5000,3928,0,0
898,scan,60630,50,5000,174128,1,0
899,scan,68,50,5000,4057,0,0
900,scan,193537,50,5000,167675,1,0
901,scan,8901,50,5000,5230,0,0
902,scan,69176,50,5000,5801,0,0
903,scan,7,50,5000,3978,0,0
904,scan,14522,50,5000,5500,0,0
905,scan,2449,50,5000,5330,0,0
906,scan,7,50,5000,3977,0,0
907,scan,231970,50,5000,23865,0,2
908,scan,53,50,5000,4077,0,0
909,scan,4,50,5000,3917,0,0
910,scan,3,50,5000,3928,0,0
911,scan,2364,50,5000,5070,0,0
912,scan,21,50,5000,3957,0,0
913,scan,1779,50,5000,5100,0,0
914,scan,22,50,5000,3978,0,0
915,scan,2,50,5000,4027,0,0
916,scan,1,50,5000,3907,0,0
917,scan,10,50,5000,3938,0,0
918,scan,83976,50,5000,23084,0,1
919,scan,385813,50,5000,357532,2,0
920,scan,11,50,5000,4339,0,0
921,scan,40213,50,5000,6472,0,0
922,scan,2505,50,5000,4348,0,0
923,scan,16,50,5000,4038,0,0
924,scan,3,50,5000,3907,0,0
925,scan,323,50,5000,5199,0,0
926,scan,2255,50,5000,10209,0,1
927,scan,1029,50,5000,4429,0,0
928,scan,10,50,5000,3898,0,0
929,scan,108,50,5000,4668,0,0
930,scan,91,50,5000,4038,0,0
931,scan,2594,50,5000,4088,0,0
932,scan,1,50,5000,5961,0,0
933,scan,4768,50,5000,8256,0,0
934,scan,3301,50,5000,6131,0,0
935,scan,18,50,5000,4028,0,0
936,scan,33,50,5000,3948,0,0
937,scan,28149,50,5000,6081,0,0
938,scan,37,50,5000,3957,0,0
939,scan,282,50,5000,4118,0,0
940,scan,3,50,5000,3977,0,0
941,scan,134,50,5000,4138,0,0
